location.x|location.y|location.z|vector.x|vector.y|vector.z|Route
202.9872|-208.7176|0.0196|0.0229|-0.9997|-0.0|-
199.3734|-203.7992|0.0196|-0.0229|0.9997|0.0|-
202.8725|-203.7189|0.0196|0.0229|-0.9997|-0.0|-
199.2587|-198.8005|0.0196|-0.0229|0.9997|0.0|-
202.7578|-198.7202|0.0196|0.0229|-0.9997|-0.0|-
199.144|-193.8018|0.0196|-0.0229|0.9997|0.0|-
202.6431|-193.7215|0.0196|0.0229|-0.9997|-0.0|-
199.0293|-188.8031|0.0196|-0.0229|0.9997|0.0|-
202.5284|-188.7229|0.0196|0.0229|-0.9997|-0.0|-
198.9146|-183.8045|0.0196|-0.0229|0.9997|0.0|-
202.4137|-183.7242|0.0196|0.0229|-0.9997|-0.0|-
246.6926|-249.6505|0.0043|-1.0|0.0069|-0.0|-
251.6925|-249.6849|0.0043|-1.0|0.0069|-0.0|-
256.6923|-249.7193|0.0043|-1.0|0.0069|-0.0|-
261.6922|-249.7538|0.0043|-1.0|0.0069|-0.0|-
314.5877|-180.2978|0.0043|0.0089|-1.0|-0.0|-
315.4839|-176.2769|0.0043|-0.4529|-0.8916|-0.0|-
318.1405|-173.3035|0.1158|-0.8506|-0.5228|-0.0552|-
198.4676|-164.3244|0.0196|-0.0229|0.9997|0.0|-
201.9667|-164.2441|0.0196|0.0229|-0.9997|-0.0|-
198.4579|-159.2093|0.0196|0.0435|0.9991|0.0|-
201.9546|-159.3617|0.0196|-0.0435|-0.9991|-0.0|-
198.959|-154.0497|0.0196|0.1495|0.9888|0.0|-
202.4196|-154.5729|0.0196|-0.1495|-0.9888|-0.0|-
200.0056|-148.9725|0.0196|0.2537|0.9673|0.0|-
203.3911|-149.8606|0.0196|-0.2537|-0.9673|-0.0|-
201.586|-144.0354|0.0196|0.3551|0.9348|0.0|-
204.8579|-145.2783|0.0196|-0.3551|-0.9348|-0.0|-
203.6822|-139.2942|0.0196|0.4525|0.8918|0.0|-
206.8035|-140.8779|0.0196|-0.4525|-0.8918|-0.0|-
206.2705|-134.8027|0.0196|0.5447|0.8386|0.0|-
209.2057|-136.7091|0.0196|-0.5447|-0.8386|-0.0|-
209.39|-130.5978|0.0196|0.6542|0.7563|0.0|-
212.0371|-132.8875|0.0196|-0.6542|-0.7563|-0.0|-
213.1494|-126.8974|0.0196|0.7666|0.6421|0.0|-
215.3969|-129.5805|0.0196|-0.7666|-0.6421|-0.0|-
217.4516|-123.845|0.0196|0.8593|0.5115|0.0|-
219.2417|-126.8526|0.0196|-0.8593|-0.5115|-0.0|-
222.186|-121.5188|0.0196|0.93|0.3677|0.0|-
223.4728|-124.7737|0.0196|-0.93|-0.3677|-0.0|-
227.2312|-119.9786|0.0196|0.9767|0.2144|0.0|-
227.9816|-123.3972|0.0196|-0.9767|-0.2144|-0.0|-
232.4576|-119.264|0.0196|0.9984|0.0557|0.0|-
232.6524|-122.7585|0.0196|-0.9984|-0.0557|-0.0|-
237.5254|-119.1565|0.0196|0.9999|0.0161|0.0|-
237.5819|-122.656|0.0196|-0.9999|-0.0161|-0.0|-
242.5248|-119.0758|0.0196|0.9999|0.0161|0.0|-
242.5812|-122.5754|0.0196|-0.9999|-0.0161|-0.0|-
247.5241|-118.9952|0.0196|0.9999|0.0161|0.0|-
247.5806|-122.4947|0.0196|-0.9999|-0.0161|-0.0|-
246.7167|-246.1506|0.0043|1.0|-0.0069|0.0|-
251.7166|-246.185|0.0043|1.0|-0.0069|0.0|-
256.7164|-246.2194|0.0043|1.0|-0.0069|0.0|-
261.7163|-246.2538|0.0043|1.0|-0.0069|0.0|-
262.7838|-118.7491|0.0196|0.9999|0.0161|0.0|-
262.8403|-122.2486|0.0196|-0.9999|-0.0161|-0.0|-
267.7832|-118.6684|0.0196|0.9999|0.0161|0.0|-
267.8396|-122.168|0.0196|-0.9999|-0.0161|-0.0|-
272.7825|-118.5878|0.0196|0.9999|0.0161|0.0|-
272.839|-122.0873|0.0196|-0.9999|-0.0161|-0.0|-
277.7819|-118.5072|0.0196|0.9999|0.0161|0.0|-
277.8383|-122.0067|0.0196|-0.9999|-0.0161|-0.0|-
282.7812|-118.4265|0.0196|0.9999|0.0161|0.0|-
282.8377|-121.9261|0.0196|-0.9999|-0.0161|-0.0|-
287.7805|-118.3459|0.0196|0.9999|0.0161|0.0|-
287.837|-121.8454|0.0196|-0.9999|-0.0161|-0.0|-
292.7799|-118.2653|0.0196|0.9999|0.0161|0.0|-
292.8364|-121.7648|0.0196|-0.9999|-0.0161|-0.0|-
297.7793|-118.1846|0.0196|0.9999|0.0161|0.0|-
297.8357|-121.6842|0.0196|-0.9999|-0.0161|-0.0|-
302.7786|-118.104|0.0196|0.9999|0.0161|0.0|-
302.8351|-121.6035|0.0196|-0.9999|-0.0161|-0.0|-
-384.7936|0.3599|0.0|-0.0033|1.0|0.0|-
-386.0391|3.8142|0.0|-0.655|0.7556|0.0|-
-389.2967|5.6431|0.0|-0.9847|0.1744|0.0|-
246.6926|-249.6505|0.0043|-1.0|0.0069|-0.0|-
250.8297|-250.5107|0.0043|-0.9092|0.4163|-0.0|-
254.0107|-253.003|0.0196|-0.5806|0.8142|-0.0|-
255.1953|-256.6786|0.0196|-0.0042|1.0|-0.0|-
321.5271|-117.8016|0.0196|0.9999|0.0161|0.0|-
321.5836|-121.3011|0.0196|-0.9999|-0.0161|-0.0|-
326.5265|-117.721|0.0196|0.9999|0.0161|0.0|-
326.5829|-121.2205|0.0196|-0.9999|-0.0161|-0.0|-
331.5258|-117.6403|0.0196|0.9999|0.0161|0.0|-
331.5822|-121.1399|0.0196|-0.9999|-0.0161|-0.0|-
319.2497|-222.8425|0.0043|-0.421|-0.9071|-0.0|-
321.3342|-218.3356|0.0043|-0.4032|-0.9151|-0.0|-
322.9533|-213.8605|0.0043|-0.2757|-0.9612|-0.0|-
323.9629|-209.1921|0.0043|-0.1528|-0.9883|-0.0|-
324.4428|-204.4055|0.0043|-0.0464|-0.9989|-0.0|-
324.48|-199.4949|0.0043|0.0042|-1.0|-0.0|-
324.4922|-194.4173|0.0043|-0.0404|-0.9992|-0.0|-
325.1161|-189.1856|0.0043|-0.1958|-0.9807|-0.0|-
326.5487|-184.1154|0.0043|-0.3464|-0.9381|-0.0|-
328.7548|-179.3307|0.0043|-0.4885|-0.8726|-0.0|-
246.7164|-246.1506|0.0043|1.0|-0.0069|0.0|-
252.2833|-247.3486|0.0043|0.9092|-0.4163|0.0|-
256.863|-250.9804|0.0196|0.5816|-0.8135|0.0|-
258.6953|-256.6772|0.0196|0.0031|-1.0|0.0|-
314.4174|-161.1964|0.0043|0.0089|-1.0|0.0|-
312.9906|-166.8708|0.092|-0.4955|-0.8669|0.0546|-
308.813|-170.9988|0.1959|-0.872|-0.4895|0.0|-
9.044|314.4922|0.0|0.7047|-0.7095|0.0|-
6.5608|312.0258|0.0|0.7047|-0.7095|0.0|-
12.5675|310.9447|0.0|0.7047|-0.7095|0.0|-
10.0843|308.4782|0.0|0.7047|-0.7095|0.0|-
16.091|307.3972|0.0|0.7047|-0.7095|0.0|-
13.6078|304.9307|0.0|0.7047|-0.7095|0.0|-
19.6145|303.8496|0.0|0.7047|-0.7095|0.0|-
17.1313|301.3832|0.0|0.7047|-0.7095|0.0|-
23.138|300.3021|0.0|0.7047|-0.7095|0.0|-
20.6548|297.8356|0.0|0.7047|-0.7095|0.0|-
26.6615|296.7546|0.0|0.7047|-0.7095|0.0|-
24.1783|294.2881|0.0|0.7047|-0.7095|0.0|-
30.185|293.2071|0.0|0.7047|-0.7095|0.0|-
27.7018|290.7406|0.0|0.7047|-0.7095|0.0|-
33.7085|289.6595|0.0|0.7047|-0.7095|0.0|-
31.2253|287.1931|0.0|0.7047|-0.7095|0.0|-
37.232|286.112|0.0|0.7047|-0.7095|0.0|-
34.7488|283.6455|0.0|0.7047|-0.7095|0.0|-
40.7331|282.5988|0.0|0.7101|-0.7041|0.0|-
38.2687|280.1134|0.0|0.7101|-0.7041|0.0|-
44.2486|279.1732|0.0|0.7223|-0.6916|0.0|-
41.8279|276.6453|0.0|0.7223|-0.6916|0.0|-
47.8232|275.8095|0.0|0.7342|-0.6789|0.0|-
45.447|273.2398|0.0|0.7342|-0.6789|0.0|-
51.4559|272.5085|0.0|0.7459|-0.666|0.0|-
49.1248|269.8978|0.0|0.7459|-0.666|0.0|-
55.1456|269.2714|0.0|0.7574|-0.6529|0.0|-
52.8603|266.6204|0.0|0.7574|-0.6529|0.0|-
58.8911|266.099|0.0|0.7687|-0.6396|0.0|-
56.6524|263.4086|0.0|0.7687|-0.6396|0.0|-
62.6914|262.9923|0.0|0.7797|-0.6262|0.0|-
60.4998|260.2633|0.0|0.7797|-0.6262|0.0|-
66.5451|259.9523|0.0|0.7905|-0.6125|0.0|-
64.4015|257.1856|0.0|0.7905|-0.6125|0.0|-
70.4513|256.9799|0.0|0.801|-0.5986|0.0|-
68.3561|254.1763|0.0|0.801|-0.5986|0.0|-
74.4086|254.0761|0.0|0.8114|-0.5846|0.0|-
72.3627|251.2363|0.0|0.8114|-0.5846|0.0|-
78.4159|251.2416|0.0|0.8214|-0.5703|0.0|-
76.4198|248.3667|0.0|0.8214|-0.5703|0.0|-
82.4721|248.4774|0.0|0.8312|-0.5559|0.0|-
80.5263|245.5681|0.0|0.8312|-0.5559|0.0|-
86.5757|245.7842|0.0|0.8408|-0.5414|0.0|-
84.6809|242.8414|0.0|0.8408|-0.5414|0.0|-
90.7256|243.163|0.0|0.8501|-0.5266|0.0|-
88.8824|240.1877|0.0|0.8501|-0.5266|0.0|-
94.9206|240.6144|0.0|0.8591|-0.5117|0.0|-
93.1295|237.6075|0.0|0.8591|-0.5117|0.0|-
99.1594|238.1394|0.0|0.8679|-0.4967|0.0|-
97.4209|235.1016|0.0|0.8679|-0.4967|0.0|-
103.4406|235.7385|0.0|0.8764|-0.4815|0.0|-
101.7554|232.6709|0.0|0.8764|-0.4815|0.0|-
107.7631|233.4126|0.0|0.8847|-0.4662|0.0|-
106.1315|230.3161|0.0|0.8847|-0.4662|0.0|-
112.1253|231.1624|0.0|0.8927|-0.4507|0.0|-
110.548|228.038|0.0|0.8927|-0.4507|0.0|-
116.5261|228.9885|0.0|0.9004|-0.4351|0.0|-
115.0034|225.8371|0.0|0.9004|-0.4351|0.0|-
120.9642|226.8916|0.0|0.9078|-0.4193|0.0|-
119.4966|223.7141|0.0|0.9078|-0.4193|0.0|-
125.4381|224.8723|0.0|0.915|-0.4034|0.0|-
124.0261|221.6698|0.0|0.915|-0.4034|0.0|-
129.9465|222.9314|0.0|0.9219|-0.3874|0.0|-
128.5905|219.7047|0.0|0.9219|-0.3874|0.0|-
134.488|221.0692|0.0|0.9285|-0.3713|0.0|-
133.1884|217.8194|0.0|0.9285|-0.3713|0.0|-
139.0612|219.2865|0.0|0.9348|-0.3551|0.0|-
137.8185|216.0145|0.0|0.9348|-0.3551|0.0|-
143.6649|217.5837|0.0|0.9409|-0.3387|0.0|-
142.4794|214.2906|0.0|0.9409|-0.3387|0.0|-
148.2975|215.9613|0.0|0.9466|-0.3223|0.0|-
147.1695|212.6481|0.0|0.9466|-0.3223|0.0|-
152.9585|214.4197|0.0|0.9521|-0.3059|0.0|-
151.8878|211.0874|0.0|0.9521|-0.3059|0.0|-
157.7188|212.8902|0.0|0.9521|-0.3059|0.0|-
156.6482|209.558|0.0|0.9521|-0.3059|0.0|-
162.4791|211.3608|0.0|0.9521|-0.3059|0.0|-
161.4085|208.0285|0.0|0.9521|-0.3059|0.0|-
167.2395|209.8313|0.0|0.9521|-0.3059|0.0|-
166.1689|206.4991|0.0|0.9521|-0.3059|0.0|-
171.9998|208.3019|0.0|0.9521|-0.3059|0.0|-
170.9292|204.9697|0.0|0.9521|-0.3059|0.0|-
176.7601|206.7725|0.0|0.9521|-0.3059|0.0|-
175.6895|203.4402|0.0|0.9521|-0.3059|0.0|-
181.5205|205.243|0.0|0.9521|-0.3059|0.0|-
180.4499|201.9108|0.0|0.9521|-0.3059|0.0|-
186.2808|203.7136|0.0|0.9521|-0.3059|0.0|-
185.2102|200.3813|0.0|0.9521|-0.3059|0.0|-
191.0411|202.1841|0.0|0.9521|-0.3059|0.0|-
189.9705|198.8519|0.0|0.9521|-0.3059|0.0|-
195.8015|200.6547|0.0|0.9521|-0.3059|0.0|-
194.7309|197.3224|0.0|0.9521|-0.3059|0.0|-
200.5989|199.0938|0.0|0.9494|-0.314|0.0|-
199.4998|195.7709|0.0|0.9494|-0.314|0.0|-
205.3878|197.4832|0.0|0.9462|-0.3235|0.0|-
204.2555|194.1714|0.0|0.9462|-0.3235|0.0|-
210.1604|195.8248|0.0|0.9429|-0.333|0.0|-
208.995|192.5245|0.0|0.9429|-0.333|0.0|-
214.9161|194.1187|0.0|0.9396|-0.3424|0.0|-
213.7178|190.8302|0.0|0.9396|-0.3424|0.0|-
219.6545|192.3651|0.0|0.9361|-0.3518|0.0|-
218.4234|189.0888|0.0|0.9361|-0.3518|0.0|-
224.3751|190.5643|0.0|0.9325|-0.3611|0.0|-
223.1113|187.3004|0.0|0.9325|-0.3611|0.0|-
229.0775|188.7163|0.0|0.9289|-0.3704|0.0|-
227.7811|185.4653|0.0|0.9289|-0.3704|0.0|-
233.7612|186.8214|0.0|0.9251|-0.3797|0.0|-
232.4324|183.5835|0.0|0.9251|-0.3797|0.0|-
238.4257|184.8798|0.0|0.9213|-0.3889|0.0|-
237.0646|181.6553|0.0|0.9213|-0.3889|0.0|-
243.0612|182.8968|0.0|0.9182|-0.3962|0.0|-
241.6744|179.6833|0.0|0.9182|-0.3962|0.0|-
247.6519|180.9157|0.0|0.9182|-0.3962|0.0|-
246.2651|177.7022|0.0|0.9182|-0.3962|0.0|-
252.2427|178.9346|0.0|0.9182|-0.3962|0.0|-
250.8559|175.721|0.0|0.9182|-0.3962|0.0|-
256.8335|176.9534|0.0|0.9182|-0.3962|0.0|-
255.4467|173.7399|0.0|0.9182|-0.3962|0.0|-
261.4242|174.9723|0.0|0.9182|-0.3962|0.0|-
260.0374|171.7588|0.0|0.9182|-0.3962|0.0|-
266.015|172.9912|0.0|0.9182|-0.3962|0.0|-
264.6282|169.7776|0.0|0.9182|-0.3962|0.0|-
270.6057|171.01|0.0|0.9182|-0.3962|0.0|-
269.2189|167.7965|0.0|0.9182|-0.3962|0.0|-
275.1965|169.0289|0.0|0.9182|-0.3962|0.0|-
273.8097|165.8154|0.0|0.9182|-0.3962|0.0|-
279.7873|167.0478|0.0|0.9182|-0.3962|0.0|-
278.4005|163.8342|0.0|0.9182|-0.3962|0.0|-
284.3781|165.0666|0.0|0.9182|-0.3962|0.0|-
282.9912|161.8531|0.0|0.9182|-0.3962|0.0|-
288.9688|163.0855|0.0|0.9182|-0.3962|0.0|-
287.582|159.872|0.0|0.9182|-0.3962|0.0|-
293.5868|161.0876|0.0|0.9158|-0.4017|0.0|-
292.1806|157.8825|0.0|0.9158|-0.4017|0.0|-
298.2414|158.9895|0.0|0.9075|-0.4201|0.0|-
296.771|155.8133|0.0|0.9075|-0.4201|0.0|-
302.8528|156.798|0.0|0.8988|-0.4383|0.0|-
301.3187|153.6521|0.0|0.8988|-0.4383|0.0|-
307.4191|154.5141|0.0|0.8898|-0.4563|0.0|-
305.822|151.3997|0.0|0.8898|-0.4563|0.0|-
311.9385|152.1387|0.0|0.8804|-0.4741|0.0|-
310.279|149.0571|0.0|0.8804|-0.4741|0.0|-
316.4092|149.6727|0.0|0.8707|-0.4918|0.0|-
314.688|146.6252|0.0|0.8707|-0.4918|0.0|-
320.8293|147.1173|0.0|0.8606|-0.5092|0.0|-
319.047|144.105|0.0|0.8606|-0.5092|0.0|-
325.197|144.4733|0.0|0.8502|-0.5264|0.0|-
323.3545|141.4976|0.0|0.8502|-0.5264|0.0|-
329.5106|141.7419|0.0|0.8394|-0.5435|0.0|-
327.6085|138.8039|0.0|0.8394|-0.5435|0.0|-
333.7683|138.9242|0.0|0.8283|-0.5603|0.0|-
331.8075|136.0251|0.0|0.8283|-0.5603|0.0|-
337.9685|136.0213|0.0|0.8169|-0.5768|0.0|-
335.9496|133.1622|0.0|0.8169|-0.5768|0.0|-
342.1093|133.0344|0.0|0.8051|-0.5932|0.0|-
340.0332|130.2166|0.0|0.8051|-0.5932|0.0|-
346.1891|129.9648|0.0|0.793|-0.6092|0.0|-
344.0567|127.1893|0.0|0.793|-0.6092|0.0|-
350.2062|126.8135|0.0|0.7806|-0.6251|0.0|-
348.0184|124.0816|0.0|0.7806|-0.6251|0.0|-
354.1591|123.5821|0.0|0.7678|-0.6407|0.0|-
351.9167|120.8948|0.0|0.7678|-0.6407|0.0|-
358.0461|120.2716|0.0|0.7547|-0.656|0.0|-
355.75|117.63|0.0|0.7547|-0.656|0.0|-
361.8678|116.8816|0.0|0.741|-0.6715|0.0|-
359.5175|114.2881|0.0|0.741|-0.6715|0.0|-
365.662|113.2943|0.0|0.712|-0.7022|0.0|-
363.2043|110.8024|0.0|0.712|-0.7022|0.0|-
369.3013|109.5497|0.0|0.6816|-0.7317|0.0|-
366.7403|107.164|0.0|0.6816|-0.7317|0.0|-
372.7789|105.6546|0.0|0.6501|-0.7599|0.0|-
370.1194|103.3793|0.0|0.6501|-0.7599|0.0|-
376.0887|101.6159|0.0|0.6174|-0.7867|0.0|-
373.3353|99.4551|0.0|0.6174|-0.7867|0.0|-
379.2248|97.4409|0.0|0.5835|-0.8121|0.0|-
376.3825|95.3985|0.0|0.5835|-0.8121|0.0|-
382.1815|93.137|0.0|0.5487|-0.836|0.0|-
379.2554|91.2166|0.0|0.5487|-0.836|0.0|-
384.9536|88.7119|0.0|0.5128|-0.8585|0.0|-
381.949|86.9169|0.0|0.5128|-0.8585|0.0|-
387.5362|84.1736|0.0|0.4761|-0.8794|0.0|-
384.4583|82.5073|0.0|0.4761|-0.8794|0.0|-
389.9245|79.5301|0.0|0.4385|-0.8987|0.0|-
386.7789|77.9955|0.0|0.4385|-0.8987|0.0|-
392.1143|74.7898|0.0|0.4001|-0.9165|0.0|-
388.9066|73.3895|0.0|0.4001|-0.9165|0.0|-
394.1018|69.9612|0.0|0.361|-0.9326|0.0|-
390.8378|68.6978|0.0|0.361|-0.9326|0.0|-
395.8832|65.0528|0.0|0.3212|-0.947|0.0|-
392.5687|63.9285|0.0|0.3212|-0.947|0.0|-
397.4556|60.0735|0.0|0.2809|-0.9597|0.0|-
394.0965|59.0904|0.0|0.2809|-0.9597|0.0|-
398.816|55.0321|0.0|0.2401|-0.9708|0.0|-
395.4183|54.192|0.0|0.2401|-0.9708|0.0|-
399.962|49.9378|0.0|0.1988|-0.98|0.0|-
396.5319|49.242|0.0|0.1988|-0.98|0.0|-
400.8887|44.8485|0.0|0.1663|-0.9861|0.0|-
397.4375|44.2663|0.0|0.1663|-0.9861|0.0|-
401.7204|39.9182|0.0|0.1663|-0.9861|0.0|-
398.2692|39.336|0.0|0.1663|-0.9861|0.0|-
402.5522|34.9878|0.0|0.1663|-0.9861|0.0|-
399.101|34.4056|0.0|0.1663|-0.9861|0.0|-
403.3839|30.0575|0.0|0.1663|-0.9861|0.0|-
399.9327|29.4753|0.0|0.1663|-0.9861|0.0|-
262.8403|-122.2486|0.0196|-0.9999|-0.0161|0.0|-
257.8409|-122.3292|0.0196|-0.9999|-0.0161|0.0|-
252.8416|-122.4099|0.0196|-0.9999|-0.0161|0.0|-
-28.0157|-247.6998|0.0|-0.5584|0.8296|0.0|-
-25.1122|-245.7453|0.0|-0.5584|0.8296|0.0|-
-30.7978|-243.6162|0.0|-0.5677|0.8233|0.0|-
-27.9163|-241.6294|0.0|-0.5677|0.8233|0.0|-
-33.6254|-239.5641|0.0|-0.5768|0.8169|0.0|-
-30.7664|-237.5451|0.0|-0.5768|0.8169|0.0|-
-36.4982|-235.5438|0.0|-0.5859|0.8103|0.0|-
-33.662|-233.493|0.0|-0.5859|0.8103|0.0|-
-39.4159|-231.556|0.0|-0.595|0.8037|0.0|-
-36.6028|-229.4736|0.0|-0.595|0.8037|0.0|-
-42.378|-227.6011|0.0|-0.6039|0.797|0.0|-
-39.5884|-225.4873|0.0|-0.6039|0.797|0.0|-
-45.3842|-223.6796|0.0|-0.6128|0.7902|0.0|-
-42.6184|-221.5347|0.0|-0.6128|0.7902|0.0|-
-48.4341|-219.792|0.0|-0.6216|0.7833|0.0|-
-45.6926|-217.6163|0.0|-0.6216|0.7833|0.0|-
-51.5274|-215.9388|0.0|-0.6304|0.7763|0.0|-
-48.8103|-213.7325|0.0|-0.6304|0.7763|0.0|-
-54.6636|-212.1204|0.0|-0.639|0.7692|0.0|-
-51.9714|-209.8839|0.0|-0.639|0.7692|0.0|-
-57.8485|-208.3287|0.0|-0.646|0.7633|0.0|-
-55.177|-206.0676|0.0|-0.646|0.7633|0.0|-
-61.0686|-204.5271|0.0|-0.6486|0.7611|0.0|-
-58.4048|-202.2569|0.0|-0.6486|0.7611|0.0|-
-64.2893|-200.8034|0.0|-0.6597|0.7515|0.0|-
-61.6589|-198.4945|0.0|-0.6597|0.7515|0.0|-
-67.564|-197.1272|0.0|-0.6706|0.7418|0.0|-
-64.9677|-194.7801|0.0|-0.6706|0.7418|0.0|-
-70.8921|-193.4992|0.0|-0.6814|0.7319|0.0|-
-68.3303|-191.1145|0.0|-0.6814|0.7319|0.0|-
-74.2729|-189.9202|0.0|-0.692|0.7219|0.0|-
-71.7462|-187.4983|0.0|-0.692|0.7219|0.0|-
-77.7055|-186.391|0.0|-0.7025|0.7117|0.0|-
-75.2145|-183.9324|0.0|-0.7025|0.7117|0.0|-
-81.1894|-182.9124|0.0|-0.7128|0.7014|0.0|-
-78.7345|-180.4176|0.0|-0.7128|0.7014|0.0|-
-84.7237|-179.4849|0.0|-0.7229|0.6909|0.0|-
-82.3055|-176.9546|0.0|-0.7229|0.6909|0.0|-
-88.3077|-176.1095|0.0|-0.733|0.6803|0.0|-
-85.9267|-173.5442|0.0|-0.733|0.6803|0.0|-
-91.9406|-172.7868|0.0|-0.7428|0.6695|0.0|-
-89.5974|-170.187|0.0|-0.7428|0.6695|0.0|-
-95.6217|-169.5175|0.0|-0.7525|0.6586|0.0|-
-93.3167|-166.8837|0.0|-0.7525|0.6586|0.0|-
-99.3501|-166.3024|0.0|-0.7621|0.6475|0.0|-
-97.0839|-163.6352|0.0|-0.7621|0.6475|0.0|-
-103.1251|-163.1421|0.0|-0.7714|0.6363|0.0|-
-100.8981|-160.442|0.0|-0.7714|0.6363|0.0|-
-106.9459|-160.0372|0.0|-0.7807|0.625|0.0|-
-104.7586|-157.3049|0.0|-0.7807|0.625|0.0|-
-110.8116|-156.9885|0.0|-0.7897|0.6135|0.0|-
-108.6644|-154.2246|0.0|-0.7897|0.6135|0.0|-
-114.7215|-153.9966|0.0|-0.7986|0.6019|0.0|-
-112.6149|-151.2016|0.0|-0.7986|0.6019|0.0|-
-118.6747|-151.0621|0.0|-0.8073|0.5902|0.0|-
-116.6091|-148.2366|0.0|-0.8073|0.5902|0.0|-
-122.6703|-148.1857|0.0|-0.8158|0.5783|0.0|-
-120.6462|-145.3304|0.0|-0.8158|0.5783|0.0|-
-126.7074|-145.368|0.0|-0.8242|0.5663|0.0|-
-124.7253|-142.4834|0.0|-0.8242|0.5663|0.0|-
-130.7854|-142.6096|0.0|-0.8324|0.5542|0.0|-
-128.8456|-139.6963|0.0|-0.8324|0.5542|0.0|-
-134.9032|-139.911|0.0|-0.8404|0.542|0.0|-
-133.0061|-136.9697|0.0|-0.8404|0.542|0.0|-
-139.0599|-137.2729|0.0|-0.8482|0.5297|0.0|-
-137.2061|-134.3042|0.0|-0.8482|0.5297|0.0|-
-143.2548|-134.6958|0.0|-0.8559|0.5172|0.0|-
-141.4445|-131.7003|0.0|-0.8559|0.5172|0.0|-
-147.4868|-132.1802|0.0|-0.8633|0.5047|0.0|-
-145.7205|-129.1586|0.0|-0.8633|0.5047|0.0|-
-151.7968|-129.6761|0.0|-0.8648|0.5021|0.0|-
-150.0393|-126.6493|0.0|-0.8648|0.5021|0.0|-
-156.1207|-127.1655|0.0|-0.8648|0.5021|0.0|-
-154.3633|-124.1387|0.0|-0.8648|0.5021|0.0|-
-160.4447|-124.6549|0.0|-0.8648|0.5021|0.0|-
-158.6873|-121.6281|0.0|-0.8648|0.5021|0.0|-
-164.7139|-122.2169|0.0|-0.8727|0.4883|0.0|-
-163.0049|-119.1624|0.0|-0.8727|0.4883|0.0|-
-169.0174|-119.8587|0.0|-0.8812|0.4728|0.0|-
-167.3626|-116.7746|0.0|-0.8812|0.4728|0.0|-
-173.3618|-117.5768|0.0|-0.8894|0.4572|0.0|-
-171.7617|-114.464|0.0|-0.8894|0.4572|0.0|-
-177.7459|-115.3721|0.0|-0.8973|0.4414|0.0|-
-176.201|-112.2314|0.0|-0.8973|0.4414|0.0|-
-182.1682|-113.245|0.0|-0.905|0.4255|0.0|-
-180.679|-110.0776|0.0|-0.905|0.4255|0.0|-
-186.6273|-111.1964|0.0|-0.9123|0.4094|0.0|-
-185.1944|-108.0032|0.0|-0.9123|0.4094|0.0|-
-191.122|-109.2269|0.0|-0.9194|0.3933|0.0|-
-189.7456|-106.0089|0.0|-0.9194|0.3933|0.0|-
-195.6507|-107.337|0.0|-0.9262|0.377|0.0|-
-194.3313|-104.0952|0.0|-0.9262|0.377|0.0|-
-200.2121|-105.5273|0.0|-0.9327|0.3605|0.0|-
-198.9502|-102.2627|0.0|-0.9327|0.3605|0.0|-
-204.8047|-103.7985|0.0|-0.939|0.344|0.0|-
-203.6006|-100.5122|0.0|-0.939|0.344|0.0|-
-209.4271|-102.1511|0.0|-0.9449|0.3274|0.0|-
-208.2813|-98.844|0.0|-0.9449|0.3274|0.0|-
-214.0779|-100.5855|0.0|-0.9505|0.3107|0.0|-
-212.9906|-97.2587|0.0|-0.9505|0.3107|0.0|-
-218.7556|-99.1023|0.0|-0.9559|0.2938|0.0|-
-217.7272|-95.7568|0.0|-0.9559|0.2938|0.0|-
-223.4588|-97.7019|0.0|-0.9609|0.2769|0.0|-
-222.4897|-94.3387|0.0|-0.9609|0.2769|0.0|-
-228.186|-96.3847|0.0|-0.9656|0.2599|0.0|-
-227.2764|-93.005|0.0|-0.9656|0.2599|0.0|-
-232.9357|-95.1513|0.0|-0.9701|0.2428|0.0|-
-232.0858|-91.756|0.0|-0.9701|0.2428|0.0|-
-237.7064|-94.0018|0.0|-0.9742|0.2256|0.0|-
-236.9167|-90.5921|0.0|-0.9742|0.2256|0.0|-
-242.4967|-92.9369|0.0|-0.978|0.2084|0.0|-
-241.7673|-89.5137|0.0|-0.978|0.2084|0.0|-
-247.305|-91.9566|0.0|-0.9816|0.1911|0.0|-
-246.6362|-88.5211|0.0|-0.9816|0.1911|0.0|-
-252.1299|-91.0614|0.0|-0.9848|0.1737|0.0|-
-251.5218|-87.6146|0.0|-0.9848|0.1737|0.0|-
-256.9698|-90.2515|0.0|-0.9877|0.1563|0.0|-
-256.4227|-86.7946|0.0|-0.9877|0.1563|0.0|-
-261.8233|-89.5272|0.0|-0.9903|0.1389|0.0|-
-261.3373|-86.0611|0.0|-0.9903|0.1389|0.0|-
-266.6888|-88.8888|0.0|-0.9926|0.1214|0.0|-
-266.2641|-85.4146|0.0|-0.9926|0.1214|0.0|-
-271.5649|-88.3363|0.0|-0.9946|0.1038|0.0|-
-271.2016|-84.8552|0.0|-0.9946|0.1038|0.0|-
-276.4499|-87.87|0.0|-0.9963|0.0862|0.0|-
-276.1481|-84.383|0.0|-0.9963|0.0862|0.0|-
-281.3424|-87.49|0.0|-0.9976|0.0686|0.0|-
-281.1022|-83.9983|0.0|-0.9976|0.0686|0.0|-
-286.2409|-87.1965|0.0|-0.9987|0.051|0.0|-
